ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m
4420, 3.34354, 0.324148, 5.41097, 0, 0, 0, 0, 0, 0, 1
4421, 0.952304, 8.24391, 3.48645, 0, 0, 0, 0, 0, 0, 1
4422, 7.93126, 6.78923, 0.44386, 0, 0, 0, 0, 0, 0, 1
4423, 7.06118, 6.28621, 2.74874, 0, 0, 0, 0, 0, 0, 1
4424, 9.63496, 0.589648, 8.43599, 0, 0, 0, 0, 0, 0, 1
4425, 3.20781, 7.12997, 2.25521, 0, 0, 0, 0, 0, 0, 1
4426, 4.55703, 2.43459, 1.65034, 0, 0, 0, 0, 0, 0, 1
4427, 7.60928, 7.98268, 9.84739, 0, 0, 0, 0, 0, 0, 1
4428, 0.950757, 7.65992, 8.56316, 0, 0, 0, 0, 0, 0, 1
4429, 5.78038, 2.5829, 6.51559, 0, 0, 0, 0, 0, 0, 1
4430, 5.04769, 7.71102, 0.332335, 0, 0, 0, 0, 0, 0, 1
4431, 5.55062, 5.10201, 4.62089, 0, 0, 0, 0, 0, 0, 1
4432, 8.3846, 3.09446, 1.34662, 0, 0, 0, 0, 0, 0, 1
4433, 4.61357, 0.880387, 9.88519, 0, 0, 0, 0, 0, 0, 1
4434, 6.53061, 7.03215, 5.59509, 0, 0, 0, 0, 0, 0, 1
4435, 0.902512, 2.5425, 6.94279, 0, 0, 0, 0, 0, 0, 1
4436, 8.34826, 5.23491, 3.63898, 0, 0, 0, 0, 0, 0, 1
4437, 1.4748, 3.96426, 7.69244, 0, 0, 0, 0, 0, 0, 1
4438, 4.69747, 2.67314, 5.25042, 0, 0, 0, 0, 0, 0, 1
4439, 3.887, 3.17962, 1.4215, 0, 0, 0, 0, 0, 0, 1
4440, 4.46905, 6.41108, 6.49119, 0, 0, 0, 0, 0, 0, 1
4441, 9.71185, 9.61386, 3.41967, 0, 0, 0, 0, 0, 0, 1
4442, 8.9426, 0.74643, 1.24026, 0, 0, 0, 0, 0, 0, 1
4443, 5.87961, 9.30897, 8.7336, 0, 0, 0, 0, 0, 0, 1
4444, 9.58013, 7.13227, 6.85477, 0, 0, 0, 0, 0, 0, 1
4445, 9.91957, 6.32237, 4.18985, 0, 0, 0, 0, 0, 0, 1
4446, 6.86372, 5.30929, 9.75956, 0, 0, 0, 0, 0, 0, 1
4447, 5.85802, 8.87246, 2.02188, 0, 0, 0, 0, 0, 0, 1
4448, 3.33761, 4.21139, 0.667282, 0, 0, 0, 0, 0, 0, 1
4449, 2.80892, 9.86756, 4.34352, 0, 0, 0, 0, 0, 0, 1
4450, 5.85762, 5.50885, 4.12005, 0, 0, 0, 0, 0, 0, 1
4451, 4.23503, 7.51227, 1.86376, 0, 0, 0, 0, 0, 0, 1
4452, 9.12605, 7.30729, 5.91643, 0, 0, 0, 0, 0, 0, 1
4453, 2.13316, 8.00834, 2.09412, 0, 0, 0, 0, 0, 0, 1
4454, 1.38819, 6.5155, 2.09417, 0, 0, 0, 0, 0, 0, 1
4455, 2.95422, 2.78159, 7.22846, 0, 0, 0, 0, 0, 0, 1
4456, 9.29668, 3.69691, 1.49841, 0, 0, 0, 0, 0, 0, 1
4457, 1.06951, 1.83386, 4.44097, 0, 0, 0, 0, 0, 0, 1
4458, 8.12913, 2.82727, 9.56061, 0, 0, 0, 0, 0, 0, 1
4459, 7.55791, 9.85819, 1.56837, 0, 0, 0, 0, 0, 0, 1
4460, 5.92129, 8.70859, 7.05744, 0, 0, 0, 0, 0, 0, 1
4461, 6.76937, 8.5992, 5.40431, 0, 0, 0, 0, 0, 0, 1
4462, 0.862591, 8.33871, 7.0956, 0, 0, 0, 0, 0, 0, 1
4463, 4.4583, 4.21893, 3.82756, 0, 0, 0, 0, 0, 0, 1
4464, 9.73833, 7.09022, 0.243497, 0, 0, 0, 0, 0, 0, 1
4465, 1.19915, 6.8059, 3.25675, 0, 0, 0, 0, 0, 0, 1
4466, 8.88986, 4.42148, 8.39877, 0, 0, 0, 0, 0, 0, 1
4467, 0.771361, 4.72609, 9.51777, 0, 0, 0, 0, 0, 0, 1
4468, 5.80358, 4.96309, 1.11226, 0, 0, 0, 0, 0, 0, 1
4469, 9.88846, 9.27222, 3.29229, 0, 0, 0, 0, 0, 0, 1
4470, 5.2334, 8.11869, 4.10748, 0, 0, 0, 0, 0, 0, 1
4471, 8.9581, 6.18421, 2.10962, 0, 0, 0, 0, 0, 0, 1
4472, 2.15672, 8.6648, 9.6743, 0, 0, 0, 0, 0, 0, 1
4473, 2.50287, 7.40969, 5.71874, 0, 0, 0, 0, 0, 0, 1
4474, 5.49902, 1.21686, 4.40571, 0, 0, 0, 0, 0, 0, 1
4475, 7.03687, 1.90072, 0.190977, 0, 0, 0, 0, 0, 0, 1
4476, 4.51908, 5.18267, 8.60157, 0, 0, 0, 0, 0, 0, 1
4477, 6.06448, 0.433879, 5.48284, 0, 0, 0, 0, 0, 0, 1
4478, 3.94471, 9.26972, 1.85938, 0, 0, 0, 0, 0, 0, 1
4479, 9.11904, 1.29227, 2.18278, 0, 0, 0, 0, 0, 0, 1
4480, 5.81096, 2.27068, 2.01923, 0, 0, 0, 0, 0, 0, 1
4481, 0.981198, 9.64763, 7.80166, 0, 0, 0, 0, 0, 0, 1
4482, 0.0917359, 0.776331, 8.60403, 0, 0, 0, 0, 0, 0, 1
4483, 5.03612, 7.56671, 6.52175, 0, 0, 0, 0, 0, 0, 1
4484, 0.18639, 4.40299, 5.4594, 0, 0, 0, 0, 0, 0, 1
4485, 9.67189, 8.09901, 3.37642, 0, 0, 0, 0, 0, 0, 1
4486, 1.98835, 2.73559, 2.64602, 0, 0, 0, 0, 0, 0, 1
4487, 0.549265, 3.43835, 3.471, 0, 0, 0, 0, 0, 0, 1
4488, 0.401324, 3.81442, 7.54894, 0, 0, 0, 0, 0, 0, 1
4489, 4.37152, 6.81528, 3.53204, 0, 0, 0, 0, 0, 0, 1
4490, 6.71492, 0.826878, 4.47405, 0, 0, 0, 0, 0, 0, 1
4491, 8.01883, 2.59688, 8.44799, 0, 0, 0, 0, 0, 0, 1
4492, 5.64676, 5.37469, 5.32676, 0, 0, 0, 0, 0, 0, 1
4493, 3.58808, 7.96144, 5.13946, 0, 0, 0, 0, 0, 0, 1
4494, 2.19738, 0.0596792, 6.46813, 0, 0, 0, 0, 0, 0, 1
4495, 4.11701, 3.15415, 2.67909, 0, 0, 0, 0, 0, 0, 1
4496, 6.78248, 9.26809, 9.49792, 0, 0, 0, 0, 0, 0, 1
4497, 8.22923, 3.35005, 3.37682, 0, 0, 0, 0, 0, 0, 1
4498, 8.87118, 7.41318, 6.23757, 0, 0, 0, 0, 0, 0, 1
4499, 9.81047, 0.774402, 6.79838, 0, 0, 0, 0, 0, 0, 1
4500, 5.29185, 0.722713, 8.84103, 0, 0, 0, 0, 0, 0, 1
4501, 6.91505, 7.81046, 3.56722, 0, 0, 0, 0, 0, 0, 1
4502, 4.49759, 0.155943, 9.50392, 0, 0, 0, 0, 0, 0, 1
4503, 4.23203, 2.40644, 7.27039, 0, 0, 0, 0, 0, 0, 1
4504, 8.58453, 6.46157, 9.42666, 0, 0, 0, 0, 0, 0, 1
4505, 6.64185, 3.95211, 0.421231, 0, 0, 0, 0, 0, 0, 1
4506, 1.65956, 2.80444, 0.240598, 0, 0, 0, 0, 0, 0, 1
4507, 2.53848, 2.78441, 0.296482, 0, 0, 0, 0, 0, 0, 1
4508, 2.303, 7.12617, 9.65126, 0, 0, 0, 0, 0, 0, 1
4509, 8.17848, 4.01583, 1.78827, 0, 0, 0, 0, 0, 0, 1
4510, 8.46262, 8.8504, 1.40457, 0, 0, 0, 0, 0, 0, 1
4511, 3.22873, 2.10682, 4.29005, 0, 0, 0, 0, 0, 0, 1
4512, 2.81439, 0.926418, 3.80609, 0, 0, 0, 0, 0, 0, 1
4513, 0.244865, 4.94507, 0.343752, 0, 0, 0, 0, 0, 0, 1
4514, 5.91997, 8.86114, 8.63461, 0, 0, 0, 0, 0, 0, 1
4515, 0.288612, 8.09517, 1.85854, 0, 0, 0, 0, 0, 0, 1
4516, 8.34002, 1.95946, 7.71967, 0, 0, 0, 0, 0, 0, 1
4517, 7.09967, 4.22696, 2.66719, 0, 0, 0, 0, 0, 0, 1
4518, 1.8785, 0.988259, 1.1867, 0, 0, 0, 0, 0, 0, 1
4519, 8.26104, 2.57697, 9.20659, 0, 0, 0, 0, 0, 0, 1
4520, 6.08698, 2.81123, 3.83161, 0, 0, 0, 0, 0, 0, 1
4521, 4.32373, 6.94365, 5.06866, 0, 0, 0, 0, 0, 0, 1
4522, 4.21843, 5.46293, 9.78401, 0, 0, 0, 0, 0, 0, 1
4523, 9.54735, 0.430556, 9.03683, 0, 0, 0, 0, 0, 0, 1
4524, 2.8578, 5.64024, 3.3584, 0, 0, 0, 0, 0, 0, 1
4525, 2.93845, 9.61883, 9.32088, 0, 0, 0, 0, 0, 0, 1
4526, 3.49069, 8.09623, 8.39404, 0, 0, 0, 0, 0, 0, 1
4527, 4.33772, 5.72768, 1.60727, 0, 0, 0, 0, 0, 0, 1
4528, 3.91743, 2.52443, 7.22139, 0, 0, 0, 0, 0, 0, 1
4529, 1.69304, 7.27501, 4.3585, 0, 0, 0, 0, 0, 0, 1
4530, 5.88433, 2.54095, 8.29591, 0, 0, 0, 0, 0, 0, 1
4531, 5.68085, 8.26155, 0.734842, 0, 0, 0, 0, 0, 0, 1
4532, 4.30253, 8.88365, 6.49111, 0, 0, 0, 0, 0, 0, 1
4533, 2.75682, 3.75616, 9.92356, 0, 0, 0, 0, 0, 0, 1
4534, 2.50948, 5.90632, 6.04094, 0, 0, 0, 0, 0, 0, 1
4535, 9.51704, 5.84908, 9.24234, 0, 0, 0, 0, 0, 0, 1
4536, 9.75976, 7.48147, 0.835698, 0, 0, 0, 0, 0, 0, 1
4537, 5.4486, 1.36172, 0.835419, 0, 0, 0, 0, 0, 0, 1
4538, 1.49003, 1.77768, 8.82232, 0, 0, 0, 0, 0, 0, 1
4539, 3.4851, 6.25975, 4.93082, 0, 0, 0, 0, 0, 0, 1
4540, 0.508705, 5.67604, 6.78415, 0, 0, 0, 0, 0, 0, 1
4541, 8.41128, 7.11839, 6.95712, 0, 0, 0, 0, 0, 0, 1
4542, 0.439173, 6.01381, 2.86827, 0, 0, 0, 0, 0, 0, 1
4543, 5.96268, 5.6065, 8.13062, 0, 0, 0, 0, 0, 0, 1
4544, 6.73358, 2.07936, 0.12041, 0, 0, 0, 0, 0, 0, 1
4545, 8.21084, 5.90729, 2.40659, 0, 0, 0, 0, 0, 0, 1
4546, 1.75802, 1.45211, 3.97606, 0, 0, 0, 0, 0, 0, 1
4547, 6.77597, 0.324379, 1.42217, 0, 0, 0, 0, 0, 0, 1
4548, 4.45521, 4.06802, 8.83581, 0, 0, 0, 0, 0, 0, 1
4549, 1.28678, 9.77331, 5.49739, 0, 0, 0, 0, 0, 0, 1
4550, 3.72695, 9.35394, 4.96923, 0, 0, 0, 0, 0, 0, 1
4551, 2.18254, 9.59185, 8.71671, 0, 0, 0, 0, 0, 0, 1
4552, 0.384828, 9.33621, 7.25383, 0, 0, 0, 0, 0, 0, 1
4553, 2.59169, 6.42964, 4.33555, 0, 0, 0, 0, 0, 0, 1
4554, 8.49609, 2.04878, 2.64755, 0, 0, 0, 0, 0, 0, 1
4555, 9.03678, 6.19165, 8.01502, 0, 0, 0, 0, 0, 0, 1
4556, 0.45923, 7.22212, 0.637423, 0, 0, 0, 0, 0, 0, 1
4557, 0.408426, 6.84275, 2.14423, 0, 0, 0, 0, 0, 0, 1
4558, 4.8874, 8.45813, 7.24426, 0, 0, 0, 0, 0, 0, 1
4559, 8.18431, 1.50345, 0.338489, 0, 0, 0, 0, 0, 0, 1
4560, 4.36381, 6.77618, 5.73037, 0, 0, 0, 0, 0, 0, 1
4561, 0.847424, 5.41879, 1.12429, 0, 0, 0, 0, 0, 0, 1
4562, 8.19406, 1.65328, 2.16783, 0, 0, 0, 0, 0, 0, 1
4563, 2.31297, 2.96069, 3.42052, 0, 0, 0, 0, 0, 0, 1
4564, 9.50174, 3.78873, 9.26509, 0, 0, 0, 0, 0, 0, 1
4565, 1.52319, 0.639746, 1.22228, 0, 0, 0, 0, 0, 0, 1
4566, 2.93092, 6.66423, 9.32749, 0, 0, 0, 0, 0, 0, 1
4567, 7.78469, 3.33551, 2.74325, 0, 0, 0, 0, 0, 0, 1
4568, 1.22111, 1.55125, 0.935722, 0, 0, 0, 0, 0, 0, 1
4569, 8.31622, 9.59387, 2.41951, 0, 0, 0, 0, 0, 0, 1
4570, 8.39894, 9.15225, 9.83933, 0, 0, 0, 0, 0, 0, 1
4571, 7.98228, 6.25666, 9.47866, 0, 0, 0, 0, 0, 0, 1
4572, 1.17161, 1.69186, 1.49959, 0, 0, 0, 0, 0, 0, 1
4573, 3.56286, 9.64386, 7.59064, 0, 0, 0, 0, 0, 0, 1
4574, 9.9541, 8.5894, 4.25257, 0, 0, 0, 0, 0, 0, 1
4575, 6.71736, 9.48993, 4.85162, 0, 0, 0, 0, 0, 0, 1
4576, 4.89116, 0.966623, 9.79581, 0, 0, 0, 0, 0, 0, 1
4577, 7.30509, 6.66318, 0.69034, 0, 0, 0, 0, 0, 0, 1
4578, 8.71885, 8.81558, 3.2117, 0, 0, 0, 0, 0, 0, 1
4579, 8.42955, 1.08724, 1.07533, 0, 0, 0, 0, 0, 0, 1
4580, 5.5077, 7.71634, 1.83512, 0, 0, 0, 0, 0, 0, 1
4581, 7.82466, 3.75098, 2.05013, 0, 0, 0, 0, 0, 0, 1
4582, 7.25382, 8.15937, 8.41791, 0, 0, 0, 0, 0, 0, 1
4583, 1.60343, 2.76054, 4.81613, 0, 0, 0, 0, 0, 0, 1
4584, 0.958261, 3.46164, 1.58938, 0, 0, 0, 0, 0, 0, 1
4585, 2.41324, 4.14592, 3.69141, 0, 0, 0, 0, 0, 0, 1
4586, 5.72817, 9.27263, 8.89562, 0, 0, 0, 0, 0, 0, 1
4587, 4.50343, 9.66401, 8.16898, 0, 0, 0, 0, 0, 0, 1
4588, 1.87514, 4.46844, 1.08394, 0, 0, 0, 0, 0, 0, 1
4589, 8.84259, 3.65124, 7.09309, 0, 0, 0, 0, 0, 0, 1
4590, 9.47259, 9.68546, 2.75623, 0, 0, 0, 0, 0, 0, 1
4591, 0.689564, 8.56054, 0.654608, 0, 0, 0, 0, 0, 0, 1
4592, 3.05985, 7.67088, 8.90714, 0, 0, 0, 0, 0, 0, 1
4593, 9.33253, 8.1088, 0.472663, 0, 0, 0, 0, 0, 0, 1
4594, 5.61525, 2.26117, 4.0197, 0, 0, 0, 0, 0, 0, 1
4595, 7.01958, 9.33641, 6.64925, 0, 0, 0, 0, 0, 0, 1
4596, 8.94931, 4.2757, 5.65971, 0, 0, 0, 0, 0, 0, 1
4597, 1.62183, 8.05492, 1.19388, 0, 0, 0, 0, 0, 0, 1
4598, 4.11992, 7.29189, 6.93171, 0, 0, 0, 0, 0, 0, 1
4599, 1.16748, 0.481438, 9.51759, 0, 0, 0, 0, 0, 0, 1
4600, 7.39312, 4.15548, 3.8279, 0, 0, 0, 0, 0, 0, 1
4601, 2.44065, 5.72846, 4.97161, 0, 0, 0, 0, 0, 0, 1
4602, 8.33158, 6.84498, 6.3489, 0, 0, 0, 0, 0, 0, 1
4603, 6.9257, 4.91491, 8.93657, 0, 0, 0, 0, 0, 0, 1
4604, 0.635793, 9.298, 1.03507, 0, 0, 0, 0, 0, 0, 1
4605, 2.21098, 8.7335, 9.26472, 0, 0, 0, 0, 0, 0, 1
4606, 3.81693, 9.31932, 2.16899, 0, 0, 0, 0, 0, 0, 1
4607, 7.25437, 7.43478, 8.84333, 0, 0, 0, 0, 0, 0, 1
4608, 3.50117, 2.01479, 9.95445, 0, 0, 0, 0, 0, 0, 1
4609, 7.77201, 3.23227, 8.87775, 0, 0, 0, 0, 0, 0, 1
4610, 6.28102, 8.62909, 6.11432, 0, 0, 0, 0, 0, 0, 1
4611, 4.06657, 0.993172, 5.67989, 0, 0, 0, 0, 0, 0, 1
4612, 5.67468, 5.23465, 0.122711, 0, 0, 0, 0, 0, 0, 1
4613, 2.24413, 3.19197, 4.16308, 0, 0, 0, 0, 0, 0, 1
4614, 1.59683, 4.88179, 1.69808, 0, 0, 0, 0, 0, 0, 1
4615, 5.1198, 9.97808, 7.24015, 0, 0, 0, 0, 0, 0, 1
4616, 2.99851, 3.81308, 4.68163, 0, 0, 0, 0, 0, 0, 1
4617, 8.83569, 6.40214, 6.82407, 0, 0, 0, 0, 0, 0, 1
4618, 4.90461, 7.71253, 5.69975, 0, 0, 0, 0, 0, 0, 1
4619, 4.34552, 3.43631, 9.18662, 0, 0, 0, 0, 0, 0, 1
4620, 4.04321, 9.57548, 5.39899, 0, 0, 0, 0, 0, 0, 1
4621, 9.47148, 1.02941, 7.61294, 0, 0, 0, 0, 0, 0, 1
4622, 4.90203, 9.18668, 8.51492, 0, 0, 0, 0, 0, 0, 1
4623, 1.53323, 8.47095, 1.26117, 0, 0, 0, 0, 0, 0, 1
4624, 2.84238, 8.22645, 9.2092, 0, 0, 0, 0, 0, 0, 1
4625, 4.80717, 6.39647, 5.01739, 0, 0, 0, 0, 0, 0, 1
4626, 6.88931, 6.30149, 3.02221, 0, 0, 0, 0, 0, 0, 1
4627, 0.0103175, 1.98363, 7.26342, 0, 0, 0, 0, 0, 0, 1
4628, 5.17676, 4.8925, 4.92805, 0, 0, 0, 0, 0, 0, 1
4629, 2.1639, 6.88886, 3.52675, 0, 0, 0, 0, 0, 0, 1
4630, 2.95137, 7.7204, 7.02869, 0, 0, 0, 0, 0, 0, 1
4631, 6.04141, 6.03487, 3.36532, 0, 0, 0, 0, 0, 0, 1
4632, 2.23188, 2.04212, 0.209667, 0, 0, 0, 0, 0, 0, 1
4633, 7.82788, 4.35304, 6.02461, 0, 0, 0, 0, 0, 0, 1
4634, 3.21841, 0.633608, 3.80594, 0, 0, 0, 0, 0, 0, 1
4635, 0.301375, 9.92146, 8.68756, 0, 0, 0, 0, 0, 0, 1
4636, 2.28345, 8.13979, 8.9951, 0, 0, 0, 0, 0, 0, 1
4637, 4.62871, 9.50483, 1.27608, 0, 0, 0, 0, 0, 0, 1
4638, 1.65023, 5.96138, 6.60983, 0, 0, 0, 0, 0, 0, 1
4639, 0.970697, 4.4942, 0.676927, 0, 0, 0, 0, 0, 0, 1
4640, 1.21929, 6.08418, 6.86066, 0, 0, 0, 0, 0, 0, 1
4641, 6.72442, 2.50729, 1.59983, 0, 0, 0, 0, 0, 0, 1
4642, 3.24226, 3.32557, 8.66707, 0, 0, 0, 0, 0, 0, 1
4643, 7.98095, 0.399806, 7.73953, 0, 0, 0, 0, 0, 0, 1
4644, 9.40963, 4.50496, 8.02478, 0, 0, 0, 0, 0, 0, 1
4645, 1.31672, 1.36186, 7.76104, 0, 0, 0, 0, 0, 0, 1
4646, 1.39029, 2.02578, 7.27758, 0, 0, 0, 0, 0, 0, 1
4647, 9.11273, 0.601347, 1.10278, 0, 0, 0, 0, 0, 0, 1
4648, 1.15798, 4.80652, 8.68623, 0, 0, 0, 0, 0, 0, 1
4649, 8.64048, 1.54749, 9.63211, 0, 0, 0, 0, 0, 0, 1
4650, 0.157241, 4.34786, 6.90358, 0, 0, 0, 0, 0, 0, 1
4651, 3.98143, 6.79145, 2.44569, 0, 0, 0, 0, 0, 0, 1
4652, 9.23569, 7.48254, 6.3167, 0, 0, 0, 0, 0, 0, 1
4653, 2.12481, 0.22972, 0.857336, 0, 0, 0, 0, 0, 0, 1
4654, 6.16602, 8.73552, 3.593, 0, 0, 0, 0, 0, 0, 1
4655, 6.8496, 8.85832, 2.03456, 0, 0, 0, 0, 0, 0, 1
4656, 2.77848, 1.52008, 3.521, 0, 0, 0, 0, 0, 0, 1
4657, 7.34713, 0.223944, 1.36619, 0, 0, 0, 0, 0, 0, 1
4658, 3.93584, 3.00218, 3.98976, 0, 0, 0, 0, 0, 0, 1
4659, 4.98956, 5.17711, 1.87369, 0, 0, 0, 0, 0, 0, 1
4660, 6.38873, 3.61168, 0.750494, 0, 0, 0, 0, 0, 0, 1
4661, 9.01879, 2.05628, 4.2797, 0, 0, 0, 0, 0, 0, 1
4662, 0.92645, 6.32263, 4.27571, 0, 0, 0, 0, 0, 0, 1
4663, 3.5178, 7.52451, 0.782191, 0, 0, 0, 0, 0, 0, 1
4664, 1.94854, 7.99849, 5.03425, 0, 0, 0, 0, 0, 0, 1
4665, 3.33942, 6.65219, 7.79227, 0, 0, 0, 0, 0, 0, 1
4666, 9.86349, 3.08786, 6.54549, 0, 0, 0, 0, 0, 0, 1
4667, 1.434, 0.412837, 6.17148, 0, 0, 0, 0, 0, 0, 1
4668, 8.86905, 5.98588, 8.70306, 0, 0, 0, 0, 0, 0, 1
4669, 7.56159, 5.63031, 3.24266, 0, 0, 0, 0, 0, 0, 1
4670, 4.36621, 7.09851, 4.57512, 0, 0, 0, 0, 0, 0, 1
4671, 4.47994, 5.59928, 6.43221, 0, 0, 0, 0, 0, 0, 1
4672, 5.81579, 7.9093, 5.49042, 0, 0, 0, 0, 0, 0, 1
4673, 1.32204, 9.81145, 7.76258, 0, 0, 0, 0, 0, 0, 1
4674, 6.71479, 9.43303, 7.57481, 0, 0, 0, 0, 0, 0, 1
4675, 1.47268, 4.10323, 2.07017, 0, 0, 0, 0, 0, 0, 1
4676, 8.58915, 9.86963, 6.06261, 0, 0, 0, 0, 0, 0, 1
4677, 6.13461, 0.387051, 7.81377, 0, 0, 0, 0, 0, 0, 1
4678, 1.90298, 7.9236, 0.250552, 0, 0, 0, 0, 0, 0, 1
4679, 6.72499, 0.474169, 7.07544, 0, 0, 0, 0, 0, 0, 1
4680, 4.21485, 7.81407, 4.21987, 0, 0, 0, 0, 0, 0, 1
4681, 7.26631, 8.86388, 2.03474, 0, 0, 0, 0, 0, 0, 1
4682, 6.29025, 3.14838, 0.980929, 0, 0, 0, 0, 0, 0, 1
4683, 7.46465, 5.51816, 7.25623, 0, 0, 0, 0, 0, 0, 1
4684, 5.60806, 5.4764, 0.318259, 0, 0, 0, 0, 0, 0, 1
4685, 4.71533, 4.82652, 1.19286, 0, 0, 0, 0, 0, 0, 1
4686, 4.25526, 0.883777, 2.1699, 0, 0, 0, 0, 0, 0, 1
4687, 9.02326, 8.93858, 9.04906, 0, 0, 0, 0, 0, 0, 1
4688, 2.53129, 5.50079, 4.72717, 0, 0, 0, 0, 0, 0, 1
4689, 0.874637, 2.43411, 5.3409, 0, 0, 0, 0, 0, 0, 1
4690, 8.15405, 3.954, 7.93427, 0, 0, 0, 0, 0, 0, 1
4691, 1.31709, 3.9013, 3.30768, 0, 0, 0, 0, 0, 0, 1
4692, 0.575769, 8.01808, 7.93325, 0, 0, 0, 0, 0, 0, 1
4693, 5.25445, 5.75721, 4.84184, 0, 0, 0, 0, 0, 0, 1
4694, 2.32978, 7.57966, 9.75708, 0, 0, 0, 0, 0, 0, 1
4695, 1.72235, 4.97523, 2.63483, 0, 0, 0, 0, 0, 0, 1
4696, 7.11473, 8.34514, 2.5337, 0, 0, 0, 0, 0, 0, 1
4697, 5.35868, 4.36034, 1.60175, 0, 0, 0, 0, 0, 0, 1
4698, 4.6499, 2.80672, 4.12699, 0, 0, 0, 0, 0, 0, 1
4699, 9.05212, 0.34572, 3.33629, 0, 0, 0, 0, 0, 0, 1
4700, 1.99568, 2.36396, 3.37825, 0, 0, 0, 0, 0, 0, 1
4701, 8.47687, 7.09172, 7.9599, 0, 0, 0, 0, 0, 0, 1
4702, 0.433821, 9.63062, 7.66071, 0, 0, 0, 0, 0, 0, 1
4703, 9.08499, 3.88112, 3.59336, 0, 0, 0, 0, 0, 0, 1
4704, 9.47598, 9.5932, 6.58733, 0, 0, 0, 0, 0, 0, 1
4705, 5.58401, 1.79563, 5.04771, 0, 0, 0, 0, 0, 0, 1
4706, 3.7013, 0.704085, 8.64912, 0, 0, 0, 0, 0, 0, 1
4707, 8.74787, 5.28992, 9.92094, 0, 0, 0, 0, 0, 0, 1
4708, 3.40033, 6.09613, 7.46877, 0, 0, 0, 0, 0, 0, 1
4709, 9.39244, 1.61053, 2.82985, 0, 0, 0, 0, 0, 0, 1
4710, 2.92297, 5.74152, 9.61299, 0, 0, 0, 0, 0, 0, 1
4711, 4.92353, 1.63911, 7.40316, 0, 0, 0, 0, 0, 0, 1
4712, 0.748994, 2.84445, 2.08456, 0, 0, 0, 0, 0, 0, 1
4713, 8.32098, 3.7619, 3.131, 0, 0, 0, 0, 0, 0, 1
4714, 9.7761, 3.61365, 1.25604, 0, 0, 0, 0, 0, 0, 1
4715, 4.72595, 9.26753, 9.5471, 0, 0, 0, 0, 0, 0, 1
4716, 3.39694, 3.75397, 5.2551, 0, 0, 0, 0, 0, 0, 1
4717, 9.79843, 9.80118, 2.41857, 0, 0, 0, 0, 0, 0, 1
4718, 7.1323, 2.51065, 0.0662035, 0, 0, 0, 0, 0, 0, 1
4719, 2.96253, 5.80014, 0.779782, 0, 0, 0, 0, 0, 0, 1
4720, 5.05918, 7.02803, 9.61183, 0, 0, 0, 0, 0, 0, 1
4721, 6.99995, 7.34424, 5.3168, 0, 0, 0, 0, 0, 0, 1
4722, 3.14895, 5.61605, 6.93918, 0, 0, 0, 0, 0, 0, 1
4723, 5.05867, 5.71148, 3.26521, 0, 0, 0, 0, 0, 0, 1
4724, 1.11932, 3.72077, 0.812407, 0, 0, 0, 0, 0, 0, 1
4725, 2.61591, 4.41166, 3.80937, 0, 0, 0, 0, 0, 0, 1
4726, 3.68303, 5.66257, 1.58694, 0, 0, 0, 0, 0, 0, 1
4727, 0.413424, 9.15961, 7.57557, 0, 0, 0, 0, 0, 0, 1
4728, 1.44861, 8.71644, 3.56137, 0, 0, 0, 0, 0, 0, 1
4729, 1.59249, 5.76913, 4.35661, 0, 0, 0, 0, 0, 0, 1
4730, 9.30534, 1.82716, 5.358, 0, 0, 0, 0, 0, 0, 1
4731, 3.79238, 0.233652, 5.16633, 0, 0, 0, 0, 0, 0, 1
4732, 0.264928, 5.60025, 5.97986, 0, 0, 0, 0, 0, 0, 1
4733, 2.38656, 1.76527, 7.90779, 0, 0, 0, 0, 0, 0, 1
4734, 6.78815, 7.91979, 6.34864, 0, 0, 0, 0, 0, 0, 1
4735, 8.6081, 5.50366, 9.59679, 0, 0, 0, 0, 0, 0, 1
4736, 5.40492, 7.66536, 5.44344, 0, 0, 0, 0, 0, 0, 1
4737, 8.02661, 4.6127, 3.52249, 0, 0, 0, 0, 0, 0, 1
4738, 1.68939, 5.03416, 1.4824, 0, 0, 0, 0, 0, 0, 1
4739, 0.731211, 3.48839, 7.87503, 0, 0, 0, 0, 0, 0, 1
4740, 6.1372, 1.99203, 2.03689, 0, 0, 0, 0, 0, 0, 1
4741, 5.41525, 9.0645, 2.19527, 0, 0, 0, 0, 0, 0, 1
4742, 8.39795, 8.95339, 2.3599, 0, 0, 0, 0, 0, 0, 1
4743, 0.72123, 8.6034, 0.995467, 0, 0, 0, 0, 0, 0, 1
4744, 6.55321, 6.60737, 5.40743, 0, 0, 0, 0, 0, 0, 1
4745, 0.132338, 9.52439, 1.71512, 0, 0, 0, 0, 0, 0, 1
4746, 0.948732, 7.17434, 2.24475, 0, 0, 0, 0, 0, 0, 1
4747, 2.31443, 9.34013, 8.88162, 0, 0, 0, 0, 0, 0, 1
4748, 3.83304, 9.47455, 3.41954, 0, 0, 0, 0, 0, 0, 1
4749, 2.358, 5.25839, 0.608166, 0, 0, 0, 0, 0, 0, 1
4750, 6.77297, 3.41293, 0.261636, 0, 0, 0, 0, 0, 0, 1
4751, 2.78845, 7.32021, 8.813, 0, 0, 0, 0, 0, 0, 1
